# Conceptual f_eff(Delta; p_red) for the manuscript Landau functional with alpha = u = 1.
# Columns: Delta  f_p=-0.6  f_p=-0.2  f_p=0  f_p=+0.2  f_p=+0.6
1.197663 0.944692 0.657813 0.514373 0.370933 0.084054
1.200501 0.951627 0.663386 0.519266 0.375146 0.086905
1.203339 0.958601 0.668996 0.524194 0.379391 0.089786
1.206177 0.965615 0.674643 0.529156 0.383670 0.092698
1.209015 0.972670 0.680326 0.534154 0.387983 0.095639
1.211853 0.979764 0.686046 0.539188 0.392329 0.098611
1.214691 0.986899 0.691804 0.544256 0.396709 0.101614
1.217529 0.994074 0.697598 0.549361 0.401123 0.104647
1.220367 1.001290 0.703430 0.554501 0.405571 0.107712
1.223205 1.008546 0.709300 0.559677 0.410054 0.110808
1.226043 1.015844 0.715208 0.564889 0.414571 0.113935
1.228881 1.023183 0.721153 0.570138 0.419123 0.117093
1.231720 1.030563 0.727136 0.575423 0.423710 0.120283
1.234558 1.037985 0.733158 0.580745 0.428332 0.123505
1.237396 1.045448 0.739218 0.586104 0.432989 0.126759
1.240234 1.052953 0.745317 0.591499 0.437681 0.130045
1.243072 1.060500 0.751455 0.596932 0.442409 0.133364
1.245910 1.068090 0.757631 0.602402 0.447173 0.136715
1.248748 1.075721 0.763847 0.607910 0.451973 0.140098
1.251586 1.083395 0.770102 0.613455 0.456808 0.143515
1.254424 1.091112 0.776396 0.619038 0.461680 0.146964
1.257262 1.098872 0.782730 0.624659 0.466589 0.150447
1.260100 1.106675 0.789104 0.630319 0.471534 0.153963
1.262938 1.114520 0.795518 0.636017 0.476515 0.157513
1.265776 1.122410 0.801972 0.641753 0.481534 0.161096
1.268614 1.130343 0.808466 0.647528 0.486590 0.164713
1.271452 1.138319 0.815001 0.653342 0.491683 0.168364
1.274290 1.146340 0.821576 0.659195 0.496813 0.172050
1.277129 1.154404 0.828193 0.665087 0.501981 0.175770
1.279967 1.162513 0.834850 0.671019 0.507187 0.179524
1.282805 1.170666 0.841549 0.676990 0.512431 0.183313
1.285643 1.178864 0.848289 0.683001 0.517713 0.187138
1.288481 1.187107 0.855070 0.689052 0.523033 0.190997
1.291319 1.195394 0.861893 0.695143 0.528392 0.194891
1.294157 1.203727 0.868758 0.701274 0.533790 0.198821
1.296995 1.212105 0.875665 0.707446 0.539226 0.202787
1.299833 1.220528 0.882615 0.713658 0.544702 0.206789
1.302671 1.228997 0.889607 0.719912 0.550216 0.210826
1.305509 1.237512 0.896641 0.726206 0.555770 0.214900
1.308347 1.246073 0.903719 0.732541 0.561364 0.219010
1.311185 1.254680 0.910839 0.738918 0.566997 0.223156
1.314023 1.263334 0.918002 0.745336 0.572671 0.227339
1.316861 1.272034 0.925209 0.751797 0.578384 0.231559
1.319699 1.280781 0.932459 0.758299 0.584138 0.235817
1.322538 1.289574 0.939753 0.764843 0.589932 0.240111
1.325376 1.298415 0.947091 0.771429 0.595767 0.244443
1.328214 1.307303 0.954473 0.778058 0.601643 0.248812
1.331052 1.316239 0.961899 0.784729 0.607559 0.253220
1.333890 1.325222 0.969370 0.791443 0.613517 0.257665
1.336728 1.334253 0.976885 0.798201 0.619516 0.262148
1.339566 1.343332 0.984445 0.805001 0.625557 0.266670
1.342404 1.352459 0.992050 0.811845 0.631640 0.271230
1.345242 1.361635 0.999700 0.818732 0.637764 0.275829
1.348080 1.370859 1.007395 0.825663 0.643931 0.280467
1.350918 1.380132 1.015136 0.832638 0.650140 0.285144
1.353756 1.389454 1.022923 0.839657 0.656391 0.289860
1.356594 1.398825 1.030755 0.846720 0.662686 0.294616
1.359432 1.408245 1.038634 0.853828 0.669022 0.299411
1.362270 1.417715 1.046559 0.860981 0.675402 0.304246
1.365109 1.427234 1.054530 0.868178 0.681826 0.309121
1.367947 1.436804 1.062548 0.875420 0.688292 0.314037
1.370785 1.446423 1.070613 0.882708 0.694803 0.318993
1.373623 1.456092 1.078725 0.890041 0.701357 0.323989
1.376461 1.465812 1.086884 0.897419 0.707955 0.329026
1.379299 1.475583 1.095090 0.904844 0.714597 0.334104
1.382137 1.485405 1.103344 0.912314 0.721284 0.339223
1.384975 1.495277 1.111646 0.919830 0.728015 0.344384
1.387813 1.505201 1.119996 0.927393 0.734791 0.349586
1.390651 1.515176 1.128393 0.935002 0.741611 0.354829
1.393489 1.525202 1.136840 0.942658 0.748477 0.360115
1.396327 1.535280 1.145334 0.950361 0.755388 0.365443
1.399165 1.545411 1.153878 0.958112 0.762345 0.370813
1.402003 1.555593 1.162470 0.965909 0.769348 0.376225
1.404841 1.565828 1.171112 0.973754 0.776396 0.381680
1.407679 1.576115 1.179803 0.981646 0.783490 0.387178
1.410518 1.586455 1.188543 0.989587 0.790631 0.392719
1.413356 1.596848 1.197333 0.997576 0.797818 0.398303
1.416194 1.607294 1.206173 1.005612 0.805052 0.403931
1.419032 1.617793 1.215063 1.013698 0.812333 0.409602
1.421870 1.628346 1.224003 1.021832 0.819660 0.415317
1.424708 1.638952 1.232994 1.030014 0.827035 0.421077
1.427546 1.649612 1.242035 1.038246 0.834457 0.426880
1.430384 1.660327 1.251127 1.046527 0.841927 0.432728
1.433222 1.671095 1.260270 1.054858 0.849445 0.438620
1.436060 1.681919 1.269465 1.063238 0.857011 0.444557
1.438898 1.692796 1.278711 1.071668 0.864625 0.450540
1.441736 1.703729 1.288008 1.080148 0.872288 0.456567
1.444574 1.714717 1.297358 1.088678 0.879999 0.462640
1.447412 1.725760 1.306759 1.097259 0.887759 0.468758
1.450250 1.736858 1.316213 1.105890 0.895568 0.474922
1.453088 1.748012 1.325719 1.114572 0.903426 0.481132
1.455927 1.759222 1.335278 1.123305 0.911333 0.487389
1.458765 1.770488 1.344889 1.132090 0.919290 0.493692
1.461603 1.781810 1.354554 1.140926 0.927297 0.500041
1.464441 1.793189 1.364272 1.149813 0.935354 0.506437
1.467279 1.804624 1.374043 1.158752 0.943462 0.512880
1.470117 1.816117 1.383868 1.167743 0.951619 0.519370
1.472955 1.827666 1.393747 1.176787 0.959827 0.525908
1.475793 1.839272 1.403679 1.185883 0.968086 0.532493
1.478631 1.850936 1.413666 1.195031 0.976396 0.539126
1.481469 1.862658 1.423708 1.204233 0.984758 0.545807
1.484307 1.874437 1.433804 1.213487 0.993170 0.552537
1.487145 1.886275 1.443955 1.222795 1.001635 0.559314
1.489983 1.898171 1.454161 1.232156 1.010151 0.566141
1.492821 1.910125 1.464422 1.241570 1.018719 0.573016
1.495659 1.922138 1.474739 1.251039 1.027339 0.579940
1.498497 1.934210 1.485111 1.260562 1.036012 0.586913
1.501336 1.946341 1.495539 1.270139 1.044738 0.593936
1.504174 1.958531 1.506024 1.279770 1.053516 0.601008
1.507012 1.970781 1.516564 1.289456 1.062347 0.608131
1.509850 1.983091 1.527161 1.299197 1.071232 0.615303
1.512688 1.995460 1.537815 1.308993 1.080170 0.622525
1.515526 2.007890 1.548526 1.318844 1.089162 0.629798
1.518364 2.020379 1.559294 1.328751 1.098208 0.637122
1.521202 2.032930 1.570119 1.338713 1.107308 0.644497
1.524040 2.045541 1.581001 1.348732 1.116462 0.651922
1.526878 2.058213 1.591942 1.358806 1.125670 0.659399
1.529716 2.070947 1.602940 1.368937 1.134934 0.666928
1.532554 2.083741 1.613997 1.379124 1.144252 0.674508
1.535392 2.096597 1.625112 1.389369 1.153626 0.682140
1.538230 2.109515 1.636285 1.399670 1.163054 0.689824
1.541068 2.122496 1.647517 1.410028 1.172539 0.697560
1.543907 2.135538 1.658808 1.420444 1.182079 0.705349
1.546745 2.148643 1.670159 1.430917 1.191675 0.713191
1.549583 2.161810 1.681569 1.441448 1.201327 0.721086
1.552421 2.175040 1.693038 1.452037 1.211036 0.729034
1.555259 2.188333 1.704567 1.462684 1.220801 0.737035
1.558097 2.201690 1.716157 1.473390 1.230624 0.745091
1.560935 2.215110 1.727806 1.484155 1.240503 0.753199
1.563773 2.228594 1.739517 1.494978 1.250439 0.761362
1.566611 2.242141 1.751287 1.505860 1.260433 0.769579
1.569449 2.255753 1.763119 1.516802 1.270485 0.777851
1.572287 2.269429 1.775012 1.527803 1.280595 0.786177
1.575125 2.283170 1.786966 1.538864 1.290762 0.794559
1.577963 2.296976 1.798982 1.549985 1.300988 0.802995
1.580801 2.310846 1.811060 1.561166 1.311273 0.811487
1.583639 2.324782 1.823199 1.572408 1.321616 0.820034
1.586477 2.338783 1.835401 1.583710 1.332019 0.828637
1.589316 2.352850 1.847665 1.595073 1.342480 0.837296
1.592154 2.366983 1.859992 1.606497 1.353001 0.846011
1.594992 2.381181 1.872382 1.617982 1.363582 0.854782
1.597830 2.395447 1.884835 1.629529 1.374223 0.863611
1.600668 2.409778 1.897351 1.641137 1.384923 0.872496
1.603506 2.424176 1.909930 1.652807 1.395684 0.881438
1.606344 2.438642 1.922574 1.664540 1.406506 0.890437
1.609182 2.453174 1.935281 1.676334 1.417388 0.899494
1.612020 2.467774 1.948053 1.688192 1.428331 0.908609
1.614858 2.482442 1.960888 1.700112 1.439335 0.917782
1.617696 2.497177 1.973789 1.712095 1.450401 0.927013
1.620534 2.511981 1.986754 1.724141 1.461528 0.936302
1.623372 2.526852 1.999785 1.736251 1.472717 0.945650
1.626210 2.541793 2.012881 1.748425 1.483969 0.955057
1.629048 2.556802 2.026042 1.760662 1.495282 0.964522
1.631886 2.571879 2.039269 1.772963 1.506658 0.974047
1.634725 2.587027 2.052562 1.785329 1.518097 0.983632
1.637563 2.602243 2.065921 1.797760 1.529599 0.993276
1.640401 2.617529 2.079346 1.810255 1.541164 1.002981
1.643239 2.632885 2.092839 1.822815 1.552792 1.012745
1.646077 2.648311 2.106398 1.835441 1.564484 1.022570
1.648915 2.663808 2.120024 1.848132 1.576240 1.032456
1.651753 2.679375 2.133717 1.860888 1.588060 1.042402
1.654591 2.695012 2.147478 1.873711 1.599944 1.052410
1.657429 2.710721 2.161307 1.886600 1.611893 1.062479
1.660267 2.726501 2.175204 1.899555 1.623906 1.072609
1.663105 2.742352 2.189169 1.912577 1.635985 1.082801
1.665943 2.758275 2.203202 1.925665 1.648129 1.093055
1.668781 2.774270 2.217304 1.938821 1.660338 1.103372
1.671619 2.790337 2.231475 1.952044 1.672613 1.113751
1.674457 2.806477 2.245715 1.965334 1.684954 1.124192
1.677295 2.822689 2.260025 1.978693 1.697361 1.134697
1.680134 2.838973 2.274404 1.992119 1.709834 1.145264
1.682972 2.855331 2.288853 2.005613 1.722374 1.155895
1.685810 2.871762 2.303371 2.019176 1.734981 1.166590
1.688648 2.888267 2.317961 2.032808 1.747654 1.177348
1.691486 2.904845 2.332620 2.046508 1.760396 1.188171
1.694324 2.921498 2.347351 2.060278 1.773204 1.199058
1.697162 2.938224 2.362152 2.074116 1.786081 1.210009
1.700000 2.955025 2.377025 2.088025 1.799025 1.221025
